version,code,description,category_code,category_name,classification_confidence
ICD-10,A3781,Whooping cough due to other Bordetella species with pneumonia,L1_01,Infectious and Communicable Diseases,high
ICD-10,A379,"Whooping cough, unspecified species",L1_01,Infectious and Communicable Diseases,low
ICD-10,A3790,"Whooping cough, unspecified species without pneumonia",L1_01,Infectious and Communicable Diseases,low
ICD-10,A3791,"Whooping cough, unspecified species with pneumonia",L1_01,Infectious and Communicable Diseases,low
ICD-10,A380,Scarlet fever with otitis media,L1_01,Infectious and Communicable Diseases,low
ICD-10,A388,Scarlet fever with other complications,L1_01,Infectious and Communicable Diseases,low
ICD-10,A389,"Scarlet fever, uncomplicated",L1_01,Infectious and Communicable Diseases,low
ICD-10,A390,Meningococcal meningitis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A391,Waterhouse-Friderichsen syndrome,L1_01,Infectious and Communicable Diseases,low
ICD-10,A392,Acute meningococcemia,L1_01,Infectious and Communicable Diseases,low
ICD-10,A394,"Meningococcemia, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A395,Meningococcal carditis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A3950,"Meningococcal carditis, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A3951,Meningococcal endocarditis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A398,Meningococcal infections,L1_01,Infectious and Communicable Diseases,low
ICD-10,A3981,Meningococcal encephalitis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A3989,Other meningococcal infections,L1_01,Infectious and Communicable Diseases,low
ICD-10,A399,"Meningococcal infection, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A400,"Sepsis due to streptococcus, group A",L1_01,Infectious and Communicable Diseases,low
ICD-10,A401,"Sepsis due to streptococcus, group B",L1_01,Infectious and Communicable Diseases,low
ICD-10,A402,Sepsis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A403,Sepsis due to Streptococcus pneumoniae,L1_01,Infectious and Communicable Diseases,low
ICD-10,A408,Other streptococcal sepsis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A409,"Streptococcal sepsis, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A410,Sepsis due to Methicillin,L1_01,Infectious and Communicable Diseases,low
ICD-10,A4101,Sepsis due to Methicillin susceptible Staphylococcus aureus,L1_01,Infectious and Communicable Diseases,low
