icd_version,icd_code,cause_description,l1_category_code,l1_category_name,first_year,last_year,years_active,total_deaths,avg_deaths_per_year,max_population,deaths_per_100k
ICD-10,J011,Acute recurrent maxillary sinusitis,L1_01,Infectious and Communicable Diseases,2009,2009,1,1,1.0,4064144,0.024605427366746847
ICD-10,J019,Other acute recurrent sinusitis,L1_01,Infectious and Communicable Diseases,2004,2014,3,3,1.0,4148985,0.024102280437263573
ICD-10,J020,"Acute recurrent sinusitis, unspecified",L1_01,Infectious and Communicable Diseases,2002,2015,6,7,1.1666666666666667,4148985,0.028119327176807502
ICD-10,J028,Streptococcal pharyngitis,L1_01,Infectious and Communicable Diseases,2005,2007,2,2,1.0,4148985,0.024102280437263573
ICD-10,J029,Acute pharyngitis due to other specified organisms,L1_01,Infectious and Communicable Diseases,2001,2017,16,63,3.9375,4148985,0.09490272922172531
ICD-10,J030,"Acute pharyngitis, unspecified",L1_01,Infectious and Communicable Diseases,2001,2015,3,3,1.0,4148985,0.024102280437263573
ICD-10,J038,Acute recurrent streptococcal tonsillitis,L1_01,Infectious and Communicable Diseases,2015,2016,2,2,1.0,4147050,0.02411352648268046
ICD-10,J039,Acute recurrent tonsillitis due to other specified organisms,L1_01,Infectious and Communicable Diseases,2001,2017,17,42,2.4705882352941178,4148985,0.05954681049206294
ICD-10,J040,"Acute recurrent tonsillitis, unspecified",L1_01,Infectious and Communicable Diseases,2001,2017,16,40,2.5,4148985,0.06025570109315893
ICD-10,J041,Acute laryngitis,L1_06,Respiratory and Environmental Disease,2001,2017,15,33,2.2,4148985,0.05302501696197986
ICD-10,J042,Acute tracheitis with obstruction,L1_01,Infectious and Communicable Diseases,2001,2017,6,8,1.3333333333333333,4148985,0.03213637391635143
ICD-10,J050,"Supraglottitis, unspecified, with obstruction",L1_01,Infectious and Communicable Diseases,2003,2013,6,7,1.1666666666666667,4148985,0.028119327176807502
ICD-10,J051,Acute obstructive laryngitis [croup],L1_02,Maternal and Early-Life Mortality,2001,2017,17,157,9.235294117647058,4148985,0.22259164874414003
ICD-10,J060,Acute epiglottitis with obstruction,L1_01,Infectious and Communicable Diseases,2001,2015,6,6,1.0,4148985,0.024102280437263573
ICD-10,J069,Acute laryngopharyngitis,L1_01,Infectious and Communicable Diseases,2001,2017,17,281,16.529411764705884,4148985,0.398396517815945
ICD-10,J09,Acute laryngopharyngitis,L1_01,Infectious and Communicable Diseases,2009,2017,9,798,88.66666666666667,4147050,2.138066014797668
ICD-10,J100,Influenza due to identified novel influenza A virus with other manifestations,L1_01,Infectious and Communicable Diseases,2001,2017,13,398,30.615384615384617,4148985,0.7379005856946848
ICD-10,J101,Influenza due to other identified influenza virus with other specified pneumonia,L1_06,Respiratory and Environmental Disease,2001,2017,17,376,22.11764705882353,4148985,0.5330857320241825
ICD-10,J108,Influenza due to other identified influenza virus with gastrointestinal manifestations,L1_01,Infectious and Communicable Diseases,2003,2017,8,12,1.5,4148985,0.03615342065589536
ICD-10,J110,Influenza due to other identified influenza virus with other manifestations,L1_01,Infectious and Communicable Diseases,2001,2017,17,608,35.76470588235294,4148985,0.8620109709327206
ICD-10,J111,Influenza due to unidentified influenza virus with specified pneumonia,L1_06,Respiratory and Environmental Disease,2001,2017,17,469,27.58823529411765,4148985,0.6649393838280362
ICD-10,J118,Influenza due to unidentified influenza virus with gastrointestinal manifestations,L1_01,Infectious and Communicable Diseases,2003,2017,6,14,2.3333333333333335,4148985,0.056238654353615004
ICD-10,J120,Influenza due to unidentified influenza virus with other manifestations,L1_01,Infectious and Communicable Diseases,2002,2017,14,39,2.7857142857142856,4148985,0.06714206693237709
ICD-10,J121,Adenoviral pneumonia,L1_06,Respiratory and Environmental Disease,2001,2017,15,45,3.0,4148985,0.07230684131179071
ICD-10,J122,Respiratory syncytial virus pneumonia,L1_06,Respiratory and Environmental Disease,2001,2017,14,60,4.285714285714286,4148985,0.10329548758827244
ICD-10,J123,Parainfluenza virus pneumonia,L1_06,Respiratory and Environmental Disease,2014,2016,3,7,2.3333333333333335,4147050,0.05626489512625441
ICD-10,J128,Human metapneumovirus pneumonia,L1_06,Respiratory and Environmental Disease,2008,2016,6,10,1.6666666666666667,4147050,0.04018921080446743
ICD-10,J129,Other viral pneumonia,L1_06,Respiratory and Environmental Disease,2001,2017,17,360,21.176470588235293,4148985,0.510401232789111
ICD-10,J13,"Viral pneumonia, unspecified",L1_06,Respiratory and Environmental Disease,2001,2017,17,1695,99.70588235294117,4148985,2.4031391377153972
ICD-10,J14,Pneumonia due to Streptococcus pneumoniae,L1_01,Infectious and Communicable Diseases,2001,2017,17,104,6.117647058823529,4148985,0.14744924502796536
ICD-10,J150,Pneumonia due to Hemophilus influenzae,L1_06,Respiratory and Environmental Disease,2001,2017,17,285,16.764705882352942,4148985,0.40406764262471284
ICD-10,J151,Pneumonia due to Klebsiella pneumoniae,L1_06,Respiratory and Environmental Disease,2001,2017,17,250,14.705882352941176,4148985,0.35444530054799367
ICD-10,J152,Pneumonia due to Pseudomonas,L1_06,Respiratory and Environmental Disease,2001,2017,17,895,52.64705882352941,4148985,1.2689141759618174
ICD-10,J153,Pneumonia due to other staphylococcus,L1_01,Infectious and Communicable Diseases,2008,2012,4,4,1.0,4112702,0.02431491510933688
ICD-10,J154,"Pneumonia due to streptococcus, group B",L1_01,Infectious and Communicable Diseases,2001,2017,17,591,34.76470588235294,4148985,0.8379086904954572
ICD-10,J155,Pneumonia due to other streptococci,L1_01,Infectious and Communicable Diseases,2003,2015,12,33,2.75,4148985,0.06628127120247483
ICD-10,J156,Pneumonia due to Escherichia coli,L1_06,Respiratory and Environmental Disease,2003,2015,12,23,1.9166666666666667,4148985,0.046196037504755184
ICD-10,J157,Pneumonia due to other Gram-negative bacteria,L1_06,Respiratory and Environmental Disease,2001,2017,17,184,10.823529411764707,4148985,0.2608717412033234
ICD-10,J158,Pneumonia due to Mycoplasma pneumoniae,L1_06,Respiratory and Environmental Disease,2001,2014,14,33,2.357142857142857,4148985,0.05681251817354985
ICD-10,J159,Pneumonia due to other specified bacteria,L1_06,Respiratory and Environmental Disease,2001,2017,17,142,8.352941176470589,4148985,0.20132493071126045
ICD-10,J160,Unspecified bacterial pneumonia,L1_06,Respiratory and Environmental Disease,2002,2009,2,2,1.0,4148985,0.024102280437263573
ICD-10,J168,Chlamydial pneumonia,L1_06,Respiratory and Environmental Disease,2009,2009,1,1,1.0,4064144,0.024605427366746847
ICD-10,J173,Pneumonia due to other specified infectious organisms,L1_06,Respiratory and Environmental Disease,2017,2017,1,2,2.0,4148985,0.048204560874527146
ICD-10,J180,Pneumonia in diseases classified elsewhere,L1_06,Respiratory and Environmental Disease,2001,2017,17,264856,15579.764705882353,4148985,375.50785808775765
ICD-10,J181,"Bronchopneumonia, unspecified organism",L1_01,Infectious and Communicable Diseases,2001,2017,17,28242,1661.2941176470588,4148985,40.04097671230575
ICD-10,J182,"Lobar pneumonia, unspecified organism",L1_06,Respiratory and Environmental Disease,2001,2017,17,4532,266.5882352941176,4148985,6.425384408334029
ICD-10,J188,"Hypostatic pneumonia, unspecified organism",L1_06,Respiratory and Environmental Disease,2001,2017,16,48,3.0,4148985,0.07230684131179071
ICD-10,J189,"Other pneumonia, unspecified organism",L1_06,Respiratory and Environmental Disease,2001,2017,17,183839,10814.058823529413,4148985,260.6434784297705
ICD-10,J201,Acute bronchitis due to Mycoplasma pneumoniae,L1_06,Respiratory and Environmental Disease,2001,2011,4,4,1.0,4148985,0.024102280437263573
ICD-10,J202,Acute bronchitis due to Hemophilus influenzae,L1_06,Respiratory and Environmental Disease,2003,2009,2,2,1.0,4148985,0.024102280437263573
ICD-10,J204,Acute bronchitis due to coxsackievirus,L1_06,Respiratory and Environmental Disease,2004,2004,1,1,1.0,4101148,0.024383416545806197
ICD-10,J205,Acute bronchitis due to parainfluenza virus,L1_06,Respiratory and Environmental Disease,2005,2017,4,5,1.25,4148985,0.030127850546579463
ICD-10,J206,Acute bronchitis due to respiratory syncytial virus,L1_06,Respiratory and Environmental Disease,2010,2010,1,1,1.0,3999312,0.02500430073972723
ICD-10,J207,Acute bronchitis due to rhinovirus,L1_06,Respiratory and Environmental Disease,2006,2006,1,1,1.0,4146452,0.024117004127866427
ICD-10,J208,Acute bronchitis due to echovirus,L1_06,Respiratory and Environmental Disease,2001,2017,15,36,2.4,4148985,0.05784547304943257
ICD-10,J209,Acute bronchitis due to other specified organisms,L1_06,Respiratory and Environmental Disease,2001,2017,17,2968,174.58823529411765,4148985,4.207974608105782
ICD-10,J210,"Acute bronchitis, unspecified",L1_06,Respiratory and Environmental Disease,2001,2017,17,67,3.9411764705882355,4148985,0.09499134054686231
ICD-10,J218,Acute bronchiolitis due to human metapneumovirus,L1_01,Infectious and Communicable Diseases,2004,2017,7,11,1.5714285714285714,4148985,0.0378750121156999
ICD-10,J219,Acute bronchiolitis due to other specified organisms,L1_01,Infectious and Communicable Diseases,2001,2017,17,274,16.11764705882353,4148985,0.3884720494006011
ICD-10,J22,"Acute bronchiolitis, unspecified",L1_01,Infectious and Communicable Diseases,2001,2017,17,33794,1987.8823529411766,4148985,47.9124979468756
ICD-10,J320,Chronic pharyngitis,L1_05,Chronic Non-Communicable Diseases,2005,2016,7,9,1.2857142857142858,4148985,0.03098864627648174
ICD-10,J321,Chronic maxillary sinusitis,L1_05,Chronic Non-Communicable Diseases,2001,2016,8,13,1.625,4148985,0.039166205710553306
ICD-10,J322,Chronic frontal sinusitis,L1_05,Chronic Non-Communicable Diseases,2002,2008,3,3,1.0,4148985,0.024102280437263573
ICD-10,J323,Chronic ethmoidal sinusitis,L1_05,Chronic Non-Communicable Diseases,2001,2015,6,6,1.0,4148985,0.024102280437263573
ICD-10,J324,Chronic sphenoidal sinusitis,L1_05,Chronic Non-Communicable Diseases,2005,2016,2,2,1.0,4148985,0.024102280437263573
ICD-10,J328,Chronic pansinusitis,L1_05,Chronic Non-Communicable Diseases,2005,2006,2,2,1.0,4146452,0.024117004127866427
ICD-10,J329,Other chronic sinusitis,L1_05,Chronic Non-Communicable Diseases,2001,2017,17,97,5.705882352941177,4148985,0.13752477661262155
ICD-10,J339,Other polyp of sinus,L1_01,Infectious and Communicable Diseases,2003,2014,5,5,1.0,4148985,0.024102280437263573
ICD-10,J340,"Nasal polyp, unspecified",L1_01,Infectious and Communicable Diseases,2002,2014,3,3,1.0,4148985,0.024102280437263573
ICD-10,J341,"Abscess, furuncle and carbuncle of nose",L1_05,Chronic Non-Communicable Diseases,2017,2017,1,1,1.0,4148985,0.024102280437263573
ICD-10,J342,Cyst and mucocele of nose and nasal sinus,L1_01,Infectious and Communicable Diseases,2006,2007,2,2,1.0,4148985,0.024102280437263573
ICD-10,J348,Hypertrophy of nasal turbinates,L1_01,Infectious and Communicable Diseases,2002,2013,9,15,1.6666666666666667,4148985,0.040170467395439294
ICD-10,J351,Chronic tonsillitis and adenoiditis,L1_05,Chronic Non-Communicable Diseases,2002,2016,4,4,1.0,4148985,0.024102280437263573
ICD-10,J352,Hypertrophy of tonsils,L1_01,Infectious and Communicable Diseases,2008,2011,2,2,1.0,4112702,0.02431491510933688
ICD-10,J358,Hypertrophy of tonsils with hypertrophy of adenoids,L1_01,Infectious and Communicable Diseases,2007,2016,5,5,1.0,4148985,0.024102280437263573
ICD-10,J359,Other chronic diseases of tonsils and adenoids,L1_05,Chronic Non-Communicable Diseases,2001,2017,10,10,1.0,4148985,0.024102280437263573
ICD-10,J36,"Chronic disease of tonsils and adenoids, unspecified",L1_05,Chronic Non-Communicable Diseases,2002,2017,14,28,2.0,4148985,0.048204560874527146
ICD-10,J370,Peritonsillar abscess,L1_05,Chronic Non-Communicable Diseases,2004,2017,3,3,1.0,4148985,0.024102280437263573
ICD-10,J371,Chronic laryngitis,L1_06,Respiratory and Environmental Disease,2006,2006,1,1,1.0,4146452,0.024117004127866427
ICD-10,J380,Chronic laryngotracheitis,L1_05,Chronic Non-Communicable Diseases,2001,2017,17,267,15.705882352941176,4148985,0.37854758098525726
ICD-10,J381,"Paralysis of vocal cords and larynx, bilateral",L1_01,Infectious and Communicable Diseases,2002,2016,9,11,1.2222222222222223,4148985,0.02945834275665548
ICD-10,J383,Nodules of vocal cords,L1_01,Infectious and Communicable Diseases,2003,2017,13,18,1.3846153846153846,4148985,0.033372388297749564
ICD-10,J384,Other diseases of vocal cords,L1_05,Chronic Non-Communicable Diseases,2001,2016,14,36,2.5714285714285716,4148985,0.06197729255296348
ICD-10,J385,Edema of larynx,L1_01,Infectious and Communicable Diseases,2001,2015,7,10,1.4285714285714286,4148985,0.034431829196090814
ICD-10,J386,Laryngeal spasm,L1_01,Infectious and Communicable Diseases,2001,2017,16,44,2.75,4148985,0.06628127120247483
ICD-10,J387,Stenosis of larynx,L1_01,Infectious and Communicable Diseases,2001,2017,17,91,5.352941176470588,4148985,0.1290180893994697
ICD-10,J390,Other diseases of larynx,L1_05,Chronic Non-Communicable Diseases,2001,2017,16,47,2.9375,4148985,0.07080044878446175
ICD-10,J391,Retropharyngeal and parapharyngeal abscess,L1_05,Chronic Non-Communicable Diseases,2001,2017,16,41,2.5625,4148985,0.0617620936204879
ICD-10,J392,Other abscess of pharynx,L1_05,Chronic Non-Communicable Diseases,2001,2017,17,226,13.294117647058824,4148985,0.32041855169538636
ICD-10,J398,"Upper respiratory tract hypersensitivity reaction, site unspecified",L1_06,Respiratory and Environmental Disease,2001,2017,17,142,8.352941176470589,4148985,0.20132493071126045
ICD-10,J399,Other specified diseases of upper respiratory tract,L1_06,Respiratory and Environmental Disease,2013,2013,1,1,1.0,4030159,0.0248129168104782
ICD-10,J40,"Disease of upper respiratory tract, unspecified",L1_06,Respiratory and Environmental Disease,2001,2017,17,1164,68.47058823529412,4148985,1.6502973193514587
ICD-10,J410,"Bronchitis, not specified as acute or chronic",L1_06,Respiratory and Environmental Disease,2003,2003,1,1,1.0,4055259,0.02465933741839917
ICD-10,J411,Simple chronic bronchitis,L1_06,Respiratory and Environmental Disease,2001,2017,17,556,32.705882352941174,4148985,0.7882863484187379
ICD-10,J42,Mixed simple and mucopurulent chronic bronchitis,L1_06,Respiratory and Environmental Disease,2001,2017,17,1827,107.47058823529412,4148985,2.5902862564047378
ICD-10,J430,Unspecified chronic bronchitis,L1_06,Respiratory and Environmental Disease,2006,2015,3,3,1.0,4148985,0.024102280437263573
ICD-10,J431,Unilateral pulmonary emphysema [MacLeod's syndrome],L1_06,Respiratory and Environmental Disease,2001,2017,11,24,2.1818181818181817,4148985,0.052586793681302334
ICD-10,J432,Panlobular emphysema,L1_06,Respiratory and Environmental Disease,2001,2017,17,100,5.882352941176471,4148985,0.1417781202191975
ICD-10,J438,Centrilobular emphysema,L1_06,Respiratory and Environmental Disease,2001,2017,7,8,1.1428571428571428,4148985,0.027545463356872652
ICD-10,J439,Other emphysema,L1_06,Respiratory and Environmental Disease,2001,2017,17,20510,1206.4705882352941,4148985,29.078692456957402
ICD-10,J440,"Emphysema, unspecified",L1_06,Respiratory and Environmental Disease,2001,2017,17,103983,6116.64705882353,4148985,147.42514274752813
ICD-10,J441,Chronic obstructive pulmonary disease with acute lower respiratory infection,L1_06,Respiratory and Environmental Disease,2001,2017,17,27336,1608.0,4148985,38.75646694311982
ICD-10,J448,Chronic obstructive pulmonary disease with acute lower respiratory infection,L1_06,Respiratory and Environmental Disease,2001,2017,17,8122,477.7647058823529,4148985,11.515218924203218
ICD-10,J449,Chronic obstructive pulmonary disease with (acute) exacerbation,L1_05,Chronic Non-Communicable Diseases,2001,2017,17,266596,15682.117647058823,4148985,377.9747973795717
ICD-10,J450,Chronic obstructive pulmonary disease with (acute) exacerbation,L1_05,Chronic Non-Communicable Diseases,2001,2017,17,287,16.88235294117647,4148985,0.4069032050290968
ICD-10,J451,Chronic obstructive pulmonary disease with (acute) exacerbation,L1_05,Chronic Non-Communicable Diseases,2005,2008,2,2,1.0,4148985,0.024102280437263573
ICD-10,J458,Severe persistent asthma with (acute) exacerbation,L1_06,Respiratory and Environmental Disease,2004,2009,2,2,1.0,4148985,0.024102280437263573
ICD-10,J459,Severe persistent asthma with status asthmaticus,L1_06,Respiratory and Environmental Disease,2001,2017,17,18806,1106.235294117647,4148985,26.66279328842228
ICD-10,J46,Cough variant asthma,L1_06,Respiratory and Environmental Disease,2001,2017,17,645,37.94117647058823,4148985,0.9144688754138237
ICD-10,J47,Cough variant asthma,L1_06,Respiratory and Environmental Disease,2001,2017,17,20161,1185.9411764705883,4148985,28.583886817392404
ICD-10,J60,"Bronchiectasis, uncomplicated",L1_06,Respiratory and Environmental Disease,2001,2017,17,2257,132.76470588235293,4148985,3.1999321733472867
ICD-10,J61,Coalworker's pneumoconiosis,L1_01,Infectious and Communicable Diseases,2001,2017,17,2624,154.35294117647058,4148985,3.720257874551742
ICD-10,J620,Pneumoconiosis due to asbestos and other mineral fibers,L1_01,Infectious and Communicable Diseases,2001,2017,4,4,1.0,4148985,0.024102280437263573
ICD-10,J628,Pneumoconiosis due to talc dust,L1_06,Respiratory and Environmental Disease,2001,2017,17,199,11.705882352941176,4148985,0.28213845923620295
ICD-10,J630,Pneumoconiosis due to other dust containing silica,L1_06,Respiratory and Environmental Disease,2017,2017,1,1,1.0,4148985,0.024102280437263573
ICD-10,J632,Bauxite fibrosis (of lung),L1_01,Infectious and Communicable Diseases,2002,2011,6,7,1.1666666666666667,4148985,0.028119327176807502
ICD-10,J634,Graphite fibrosis (of lung),L1_01,Infectious and Communicable Diseases,2001,2016,9,14,1.5555555555555556,4148985,0.03749243623574334
ICD-10,J638,Stannosis,L1_01,Infectious and Communicable Diseases,2001,2013,10,13,1.3,4148985,0.031332964568442645
ICD-10,J64,Pneumoconiosis due to other specified inorganic dusts,L1_06,Respiratory and Environmental Disease,2001,2017,17,406,23.88235294117647,4148985,0.5756191680899418
ICD-10,J65,Unspecified pneumoconiosis,L1_01,Infectious and Communicable Diseases,2001,2017,17,51,3.0,4148985,0.07230684131179071
ICD-10,J660,Pneumoconiosis associated with tuberculosis,L1_01,Infectious and Communicable Diseases,2001,2017,15,29,1.9333333333333333,4148985,0.04659774217870957
ICD-10,J668,Cannabinosis,L1_01,Infectious and Communicable Diseases,2004,2017,3,3,1.0,4148985,0.024102280437263573
ICD-10,J670,Airway disease due to other specific organic dusts,L1_06,Respiratory and Environmental Disease,2001,2017,17,88,5.176470588235294,4148985,0.12476474579289379
ICD-10,J672,Bagassosis,L1_01,Infectious and Communicable Diseases,2001,2017,17,110,6.470588235294118,4148985,0.15595593224111723
ICD-10,J675,Maltworker's lung,L1_01,Infectious and Communicable Diseases,2009,2010,2,2,1.0,4064144,0.024605427366746847
ICD-10,J677,Maple-bark-stripper's lung,L1_01,Infectious and Communicable Diseases,2010,2010,1,1,1.0,3999312,0.02500430073972723
ICD-10,J678,Air conditioner and humidifier lung,L1_01,Infectious and Communicable Diseases,2002,2017,5,6,1.2,4148985,0.028922736524716285
ICD-10,J679,Hypersensitivity pneumonitis due to other organic dusts,L1_06,Respiratory and Environmental Disease,2001,2017,17,802,47.1764705882353,4148985,1.1370605241579639
ICD-10,J680,Hypersensitivity pneumonitis due to unspecified organic dust,L1_06,Respiratory and Environmental Disease,2001,2017,12,20,1.6666666666666667,4148985,0.040170467395439294
ICD-10,J684,"Other acute and subacute respiratory conditions due to chemicals, gases, fumes and vapors",L1_06,Respiratory and Environmental Disease,2001,2009,4,4,1.0,4148985,0.024102280437263573
ICD-10,J688,"Chronic respiratory conditions due to chemicals, gases, fumes and vapors",L1_06,Respiratory and Environmental Disease,2007,2007,1,1,1.0,4148985,0.024102280437263573
ICD-10,J689,"Other respiratory conditions due to chemicals, gases, fumes and vapors",L1_06,Respiratory and Environmental Disease,2013,2013,1,1,1.0,4030159,0.0248129168104782
ICD-10,J690,"Unspecified respiratory condition due to chemicals, gases, fumes and vapors",L1_06,Respiratory and Environmental Disease,2001,2017,17,39095,2299.705882352941,4148985,55.428156099695244
ICD-10,J691,Pneumonitis due to inhalation of food and vomit,L1_01,Infectious and Communicable Diseases,2001,2017,9,11,1.2222222222222223,4148985,0.02945834275665548
ICD-10,J700,Pneumonitis due to inhalation of other solids and liquids,L1_01,Infectious and Communicable Diseases,2001,2017,13,39,3.0,4148985,0.07230684131179071
ICD-10,J701,Acute pulmonary manifestations due to radiation,L1_01,Infectious and Communicable Diseases,2001,2017,7,13,1.8571428571428572,4148985,0.04476137795491806
ICD-10,J702,Chronic and other pulmonary manifestations due to radiation,L1_05,Chronic Non-Communicable Diseases,2004,2004,1,1,1.0,4101148,0.024383416545806197
ICD-10,J703,Acute drug-induced interstitial lung disorders,L1_09,Self-Harm and Substance Use,2009,2011,2,2,1.0,4064144,0.024605427366746847
ICD-10,J704,Chronic drug-induced interstitial lung disorders,L1_09,Self-Harm and Substance Use,2013,2013,1,1,1.0,4030159,0.0248129168104782
ICD-10,J708,Respiratory conditions due to smoke inhalation,L1_06,Respiratory and Environmental Disease,2006,2006,1,1,1.0,4146452,0.024117004127866427
ICD-10,J709,Respiratory conditions due to other specified external agents,L1_06,Respiratory and Environmental Disease,2006,2013,3,3,1.0,4148985,0.024102280437263573
ICD-10,J80,Respiratory conditions due to unspecified external agent,L1_06,Respiratory and Environmental Disease,2001,2017,17,857,50.411764705882355,4148985,1.2150384902785225
ICD-10,J81,Respiratory conditions due to unspecified external agent,L1_06,Respiratory and Environmental Disease,2001,2017,17,1334,78.47058823529412,4148985,1.8913201237240944
ICD-10,J82,Chronic pulmonary edema,L1_05,Chronic Non-Communicable Diseases,2001,2017,17,60,3.5294117647058822,4148985,0.08506687213151849
ICD-10,J840,"Pulmonary eosinophilia, not elsewhere classified",L1_01,Infectious and Communicable Diseases,2001,2017,17,535,31.470588235294116,4148985,0.7585129431727065
ICD-10,J841,Other alveolar and parieto-alveolar conditions,L1_01,Infectious and Communicable Diseases,2001,2017,17,57335,3372.6470588235293,4148985,81.28848522767687
ICD-10,J848,Lymphoid interstitial pneumonia,L1_06,Respiratory and Environmental Disease,2001,2017,17,144,8.470588235294118,4148985,0.20416049311564438
ICD-10,J849,Other specified interstitial pulmonary diseases,L1_01,Infectious and Communicable Diseases,2001,2017,17,8733,513.7058823529412,4148985,12.381483238742517
ICD-10,J850,"Interstitial pulmonary disease, unspecified",L1_01,Infectious and Communicable Diseases,2001,2017,17,188,11.058823529411764,4148985,0.26654286601209126
ICD-10,J851,Gangrene and necrosis of lung,L1_01,Infectious and Communicable Diseases,2001,2017,17,966,56.8235294117647,4148985,1.3695766413174477
ICD-10,J852,Abscess of lung with pneumonia,L1_06,Respiratory and Environmental Disease,2001,2017,17,790,46.470588235294116,4148985,1.12004714973166
ICD-10,J853,Abscess of lung without pneumonia,L1_06,Respiratory and Environmental Disease,2002,2017,14,22,1.5714285714285714,4148985,0.0378750121156999
ICD-10,J860,Abscess of mediastinum,L1_05,Chronic Non-Communicable Diseases,2001,2017,17,247,14.529411764705882,4148985,0.35019195694141775
ICD-10,J869,Pyothorax with fistula,L1_01,Infectious and Communicable Diseases,2001,2017,17,3161,185.94117647058823,4148985,4.481606380128832
ICD-10,J90,Pyothorax without fistula,L1_01,Infectious and Communicable Diseases,2001,2017,17,1546,90.94117647058823,4148985,2.191889738588793
ICD-10,J920,Pleural effusion in other conditions classified elsewhere,L1_01,Infectious and Communicable Diseases,2001,2017,17,120,7.0588235294117645,4148985,0.17013374426303698
ICD-10,J929,Pleural plaque with presence of asbestos,L1_01,Infectious and Communicable Diseases,2001,2017,15,55,3.6666666666666665,4148985,0.08837502826996642
ICD-10,J930,Pleural plaque without asbestos,L1_01,Infectious and Communicable Diseases,2001,2017,17,35,2.0588235294117645,4148985,0.04962234207671912
ICD-10,J931,Spontaneous tension pneumothorax,L1_01,Infectious and Communicable Diseases,2001,2013,13,83,6.384615384615385,4148985,0.15388379048406745
